Installing dependencies from requirements.txt...
Loading dataset: tatsu-lab/alpaca
Total samples loaded: 52002
Dropped 28 samples with empty output fields.
Train dataset size:      46776
Validation dataset size: 5198
Output directory: ./sft-lora-Phi-3.5-mini-instruct-alpaca-r32-a64-d0.05-lr1.0e-04-wd0.01
Train dataset size:      46776
Validation dataset size: 5198
Max sequence length: 131072
{'eval_loss': '1.873', 'eval_runtime': '189', 'eval_samples_per_second': '27.5', 'eval_steps_per_second': '6.878', 'eval_entropy': '1.123', 'eval_num_tokens': '0', 'eval_mean_token_accuracy': '0.6057', 'epoch': 0}
{'loss': '1.811', 'grad_norm': '2.858', 'learning_rate': '0', 'entropy': '1.138', 'num_tokens': '4504', 'mean_token_accuracy': '0.6026', 'epoch': '0.0006841'}
{'loss': '0.8768', 'grad_norm': '0.1507', 'learning_rate': '1.714e-05', 'entropy': '0.8562', 'num_tokens': '4.818e+06', 'mean_token_accuracy': '0.7722', 'epoch': '0.8107'}
{'loss': '0.8587', 'grad_norm': '0.148', 'learning_rate': '1.657e-05', 'entropy': '0.8668', 'num_tokens': '4.839e+06', 'mean_token_accuracy': '0.7711', 'epoch': '0.8141'}
{'loss': '0.831', 'grad_norm': '0.143', 'learning_rate': '1.6e-05', 'entropy': '0.8328', 'num_tokens': '4.859e+06', 'mean_token_accuracy': '0.7754', 'epoch': '0.8175'}
{'loss': '0.8619', 'grad_norm': '0.1417', 'learning_rate': '1.544e-05', 'entropy': '0.8526', 'num_tokens': '4.88e+06', 'mean_token_accuracy': '0.7733', 'epoch': '0.8209'}
{'eval_loss': '0.8115', 'eval_runtime': '188.3', 'eval_samples_per_second': '27.61', 'eval_steps_per_second': '6.905', 'eval_entropy': '0.8267', 'eval_num_tokens': '4.88e+06', 'eval_mean_token_accuracy': '0.7805', 'epoch': '0.8209'}
{'loss': '0.823', 'grad_norm': '0.172', 'learning_rate': '1.489e-05', 'entropy': '0.8142', 'num_tokens': '4.899e+06', 'mean_token_accuracy': '0.784', 'epoch': '0.8244'}
{'loss': '0.8233', 'grad_norm': '0.2326', 'learning_rate': '1.435e-05', 'entropy': '0.8247', 'num_tokens': '4.919e+06', 'mean_token_accuracy': '0.7858', 'epoch': '0.8278'}
{'loss': '0.8272', 'grad_norm': '0.155', 'learning_rate': '1.381e-05', 'entropy': '0.8418', 'num_tokens': '4.939e+06', 'mean_token_accuracy': '0.7746', 'epoch': '0.8312'}
{'loss': '0.846', 'grad_norm': '0.1419', 'learning_rate': '1.329e-05', 'entropy': '0.8431', 'num_tokens': '4.96e+06', 'mean_token_accuracy': '0.7729', 'epoch': '0.8346'}
{'loss': '0.8529', 'grad_norm': '0.1881', 'learning_rate': '1.277e-05', 'entropy': '0.8401', 'num_tokens': '4.982e+06', 'mean_token_accuracy': '0.7776', 'epoch': '0.838'}
{'loss': '0.7973', 'grad_norm': '0.1517', 'learning_rate': '1.226e-05', 'entropy': '0.8162', 'num_tokens': '5.002e+06', 'mean_token_accuracy': '0.7827', 'epoch': '0.8415'}
{'loss': '0.8145', 'grad_norm': '0.1616', 'learning_rate': '1.176e-05', 'entropy': '0.8179', 'num_tokens': '5.022e+06', 'mean_token_accuracy': '0.7845', 'epoch': '0.8449'}
{'loss': '0.7911', 'grad_norm': '0.1501', 'learning_rate': '1.127e-05', 'entropy': '0.7936', 'num_tokens': '5.042e+06', 'mean_token_accuracy': '0.7875', 'epoch': '0.8483'}
{'loss': '0.8372', 'grad_norm': '0.1724', 'learning_rate': '1.079e-05', 'entropy': '0.823', 'num_tokens': '5.064e+06', 'mean_token_accuracy': '0.778', 'epoch': '0.8517'}
{'loss': '0.8171', 'grad_norm': '0.1511', 'learning_rate': '1.032e-05', 'entropy': '0.8262', 'num_tokens': '5.084e+06', 'mean_token_accuracy': '0.7852', 'epoch': '0.8551'}
{'eval_loss': '0.8112', 'eval_runtime': '188.3', 'eval_samples_per_second': '27.61', 'eval_steps_per_second': '6.905', 'eval_entropy': '0.827', 'eval_num_tokens': '5.084e+06', 'eval_mean_token_accuracy': '0.7806', 'epoch': '0.8551'}
{'loss': '0.8066', 'grad_norm': '0.1416', 'learning_rate': '9.858e-06', 'entropy': '0.8091', 'num_tokens': '5.104e+06', 'mean_token_accuracy': '0.7854', 'epoch': '0.8586'}
{'loss': '0.7788', 'grad_norm': '0.1746', 'learning_rate': '9.405e-06', 'entropy': '0.8004', 'num_tokens': '5.125e+06', 'mean_token_accuracy': '0.7894', 'epoch': '0.862'}
{'loss': '0.8543', 'grad_norm': '0.1476', 'learning_rate': '8.962e-06', 'entropy': '0.8596', 'num_tokens': '5.145e+06', 'mean_token_accuracy': '0.77', 'epoch': '0.8654'}
{'loss': '0.8573', 'grad_norm': '0.1642', 'learning_rate': '8.528e-06', 'entropy': '0.8414', 'num_tokens': '5.167e+06', 'mean_token_accuracy': '0.7792', 'epoch': '0.8688'}
{'loss': '0.7842', 'grad_norm': '0.1716', 'learning_rate': '8.104e-06', 'entropy': '0.7806', 'num_tokens': '5.186e+06', 'mean_token_accuracy': '0.7902', 'epoch': '0.8722'}
{'loss': '0.7989', 'grad_norm': '0.1454', 'learning_rate': '7.69e-06', 'entropy': '0.8164', 'num_tokens': '5.207e+06', 'mean_token_accuracy': '0.7858', 'epoch': '0.8757'}
{'loss': '0.8389', 'grad_norm': '0.1474', 'learning_rate': '7.286e-06', 'entropy': '0.8398', 'num_tokens': '5.228e+06', 'mean_token_accuracy': '0.7735', 'epoch': '0.8791'}
{'loss': '0.8559', 'grad_norm': '0.1494', 'learning_rate': '6.892e-06', 'entropy': '0.846', 'num_tokens': '5.249e+06', 'mean_token_accuracy': '0.7755', 'epoch': '0.8825'}
{'loss': '0.8418', 'grad_norm': '0.1663', 'learning_rate': '6.508e-06', 'entropy': '0.8301', 'num_tokens': '5.269e+06', 'mean_token_accuracy': '0.7819', 'epoch': '0.8859'}
{'loss': '0.839', 'grad_norm': '0.1462', 'learning_rate': '6.134e-06', 'entropy': '0.8482', 'num_tokens': '5.289e+06', 'mean_token_accuracy': '0.7747', 'epoch': '0.8893'}
{'eval_loss': '0.8109', 'eval_runtime': '188.3', 'eval_samples_per_second': '27.61', 'eval_steps_per_second': '6.906', 'eval_entropy': '0.8232', 'eval_num_tokens': '5.289e+06', 'eval_mean_token_accuracy': '0.7808', 'epoch': '0.8893'}
{'loss': '0.7866', 'grad_norm': '0.1633', 'learning_rate': '5.771e-06', 'entropy': '0.7895', 'num_tokens': '5.308e+06', 'mean_token_accuracy': '0.7926', 'epoch': '0.8928'}
{'loss': '0.8324', 'grad_norm': '0.1542', 'learning_rate': '5.418e-06', 'entropy': '0.8366', 'num_tokens': '5.328e+06', 'mean_token_accuracy': '0.7796', 'epoch': '0.8962'}
{'loss': '0.8315', 'grad_norm': '0.1417', 'learning_rate': '5.076e-06', 'entropy': '0.8316', 'num_tokens': '5.349e+06', 'mean_token_accuracy': '0.7759', 'epoch': '0.8996'}
{'loss': '0.8317', 'grad_norm': '0.1524', 'learning_rate': '4.744e-06', 'entropy': '0.8225', 'num_tokens': '5.369e+06', 'mean_token_accuracy': '0.7843', 'epoch': '0.903'}
{'loss': '0.8449', 'grad_norm': '0.1461', 'learning_rate': '4.423e-06', 'entropy': '0.8396', 'num_tokens': '5.391e+06', 'mean_token_accuracy': '0.7722', 'epoch': '0.9064'}
{'loss': '0.7997', 'grad_norm': '0.1355', 'learning_rate': '4.113e-06', 'entropy': '0.808', 'num_tokens': '5.412e+06', 'mean_token_accuracy': '0.7847', 'epoch': '0.9099'}
{'loss': '0.7998', 'grad_norm': '0.1554', 'learning_rate': '3.813e-06', 'entropy': '0.7926', 'num_tokens': '5.433e+06', 'mean_token_accuracy': '0.7857', 'epoch': '0.9133'}
{'loss': '0.8705', 'grad_norm': '0.1389', 'learning_rate': '3.525e-06', 'entropy': '0.8751', 'num_tokens': '5.456e+06', 'mean_token_accuracy': '0.7691', 'epoch': '0.9167'}
{'loss': '0.7935', 'grad_norm': '0.1772', 'learning_rate': '3.247e-06', 'entropy': '0.8077', 'num_tokens': '5.476e+06', 'mean_token_accuracy': '0.786', 'epoch': '0.9201'}
{'loss': '0.801', 'grad_norm': '0.1502', 'learning_rate': '2.98e-06', 'entropy': '0.815', 'num_tokens': '5.497e+06', 'mean_token_accuracy': '0.7816', 'epoch': '0.9236'}
{'eval_loss': '0.8108', 'eval_runtime': '188.3', 'eval_samples_per_second': '27.61', 'eval_steps_per_second': '6.905', 'eval_entropy': '0.8237', 'eval_num_tokens': '5.497e+06', 'eval_mean_token_accuracy': '0.7808', 'epoch': '0.9236'}
{'loss': '0.7605', 'grad_norm': '0.1516', 'learning_rate': '2.725e-06', 'entropy': '0.7642', 'num_tokens': '5.517e+06', 'mean_token_accuracy': '0.7954', 'epoch': '0.927'}
{'loss': '0.7888', 'grad_norm': '0.1539', 'learning_rate': '2.48e-06', 'entropy': '0.8021', 'num_tokens': '5.537e+06', 'mean_token_accuracy': '0.7888', 'epoch': '0.9304'}
{'loss': '0.7931', 'grad_norm': '0.1548', 'learning_rate': '2.247e-06', 'entropy': '0.8004', 'num_tokens': '5.557e+06', 'mean_token_accuracy': '0.79', 'epoch': '0.9338'}
{'loss': '0.8304', 'grad_norm': '0.1354', 'learning_rate': '2.025e-06', 'entropy': '0.8279', 'num_tokens': '5.577e+06', 'mean_token_accuracy': '0.7778', 'epoch': '0.9372'}
{'loss': '0.8267', 'grad_norm': '0.1541', 'learning_rate': '1.815e-06', 'entropy': '0.8274', 'num_tokens': '5.598e+06', 'mean_token_accuracy': '0.7759', 'epoch': '0.9407'}
{'loss': '0.8515', 'grad_norm': '0.148', 'learning_rate': '1.615e-06', 'entropy': '0.848', 'num_tokens': '5.618e+06', 'mean_token_accuracy': '0.7751', 'epoch': '0.9441'}
{'loss': '0.8159', 'grad_norm': '0.162', 'learning_rate': '1.428e-06', 'entropy': '0.8029', 'num_tokens': '5.638e+06', 'mean_token_accuracy': '0.7852', 'epoch': '0.9475'}
{'loss': '0.8469', 'grad_norm': '0.1571', 'learning_rate': '1.251e-06', 'entropy': '0.8508', 'num_tokens': '5.659e+06', 'mean_token_accuracy': '0.7752', 'epoch': '0.9509'}
{'loss': '0.778', 'grad_norm': '0.1539', 'learning_rate': '1.086e-06', 'entropy': '0.7772', 'num_tokens': '5.679e+06', 'mean_token_accuracy': '0.7921', 'epoch': '0.9543'}
{'loss': '0.8121', 'grad_norm': '0.1518', 'learning_rate': '9.329e-07', 'entropy': '0.7999', 'num_tokens': '5.699e+06', 'mean_token_accuracy': '0.7889', 'epoch': '0.9578'}
{'eval_loss': '0.8107', 'eval_runtime': '188.3', 'eval_samples_per_second': '27.61', 'eval_steps_per_second': '6.905', 'eval_entropy': '0.8233', 'eval_num_tokens': '5.699e+06', 'eval_mean_token_accuracy': '0.7808', 'epoch': '0.9578'}
{'loss': '0.7953', 'grad_norm': '0.1642', 'learning_rate': '7.91e-07', 'entropy': '0.8125', 'num_tokens': '5.718e+06', 'mean_token_accuracy': '0.7882', 'epoch': '0.9612'}
{'loss': '0.8035', 'grad_norm': '0.3039', 'learning_rate': '6.608e-07', 'entropy': '0.8084', 'num_tokens': '5.739e+06', 'mean_token_accuracy': '0.7851', 'epoch': '0.9646'}
{'loss': '0.8232', 'grad_norm': '0.1519', 'learning_rate': '5.422e-07', 'entropy': '0.8315', 'num_tokens': '5.758e+06', 'mean_token_accuracy': '0.779', 'epoch': '0.968'}
{'loss': '0.7926', 'grad_norm': '0.1264', 'learning_rate': '4.353e-07', 'entropy': '0.8129', 'num_tokens': '5.78e+06', 'mean_token_accuracy': '0.7817', 'epoch': '0.9714'}
{'loss': '0.831', 'grad_norm': '0.1687', 'learning_rate': '3.401e-07', 'entropy': '0.8311', 'num_tokens': '5.801e+06', 'mean_token_accuracy': '0.7761', 'epoch': '0.9749'}
{'loss': '0.8196', 'grad_norm': '0.1489', 'learning_rate': '2.565e-07', 'entropy': '0.8273', 'num_tokens': '5.821e+06', 'mean_token_accuracy': '0.782', 'epoch': '0.9783'}
{'loss': '0.8624', 'grad_norm': '0.1509', 'learning_rate': '1.847e-07', 'entropy': '0.8645', 'num_tokens': '5.842e+06', 'mean_token_accuracy': '0.7677', 'epoch': '0.9817'}
{'loss': '0.8447', 'grad_norm': '0.166', 'learning_rate': '1.247e-07', 'entropy': '0.8431', 'num_tokens': '5.862e+06', 'mean_token_accuracy': '0.7758', 'epoch': '0.9851'}
{'loss': '0.8191', 'grad_norm': '0.1415', 'learning_rate': '7.637e-08', 'entropy': '0.8224', 'num_tokens': '5.882e+06', 'mean_token_accuracy': '0.7814', 'epoch': '0.9885'}
{'loss': '0.8703', 'grad_norm': '0.1333', 'learning_rate': '3.984e-08', 'entropy': '0.8546', 'num_tokens': '5.905e+06', 'mean_token_accuracy': '0.7704', 'epoch': '0.992'}
{'eval_loss': '0.8107', 'eval_runtime': '188.2', 'eval_samples_per_second': '27.62', 'eval_steps_per_second': '6.907', 'eval_entropy': '0.8229', 'eval_num_tokens': '5.905e+06', 'eval_mean_token_accuracy': '0.7808', 'epoch': '0.992'}
{'loss': '0.8227', 'grad_norm': '0.1384', 'learning_rate': '1.509e-08', 'entropy': '0.8249', 'num_tokens': '5.925e+06', 'mean_token_accuracy': '0.7799', 'epoch': '0.9954'}
{'loss': '0.8205', 'grad_norm': '0.1711', 'learning_rate': '2.122e-09', 'entropy': '0.8289', 'num_tokens': '5.944e+06', 'mean_token_accuracy': '0.7843', 'epoch': '0.9988'}
{'eval_loss': '0.8107', 'eval_runtime': '188.2', 'eval_samples_per_second': '27.62', 'eval_steps_per_second': '6.907', 'eval_entropy': '0.8229', 'eval_num_tokens': '5.95e+06', 'eval_mean_token_accuracy': '0.7808', 'epoch': '1'}
{'train_runtime': '1.16e+04', 'train_samples_per_second': '4.031', 'train_steps_per_second': '0.126', 'train_loss': '0.8575', 'epoch': '1'}
Training complete. LoRA adapter saved to: ./sft-lora-Phi-3.5-mini-instruct-alpaca-r32-a64-d0.05-lr1.0e-04-wd0.01
[1;34mwandb[0m: 
[1;34mwandb[0m: 🚀 View run [33m./sft-lora-Phi-3.5-mini-instruct-alpaca-r32-a64-d0.05-lr1.0e-04-wd0.01[0m at: [34mhttps://wandb.ai/shnrndk-university-of-texas-at-san-antonio/huggingface/runs/y4zfamqn[0m
[1;34mwandb[0m: Find logs at: [1;35mwandb/run-20260405_063203-y4zfamqn/logs[0m
